action,blood glucose,reward,meal,risk,info
0.1,155.43259,-18.109682694205063,0.0,1.892136159885511,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([ 1.29323675e-07,  4.56801999e-06,  1.76038575e-07,  2.80001006e+02,
        4.26376129e+02,  5.44866047e+00, -3.45367701e+01,  7.14945692e+01,
        1.18106428e+02,  3.40320920e+00,  3.92104920e+02,  8.46737199e+01,
        2.62926914e+02]), 'time': datetime.datetime(2025, 1, 2, 21, 51), 'bg': 142.03080796299093, 'lbgi': 0.0, 'hbgi': 1.892136159885511, 'risk': 1.892136159885511}"
[0.],158.00328,-19.38238462224696,0.0,2.0899101615831595,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([ 1.21649897e-07,  4.30519557e-06,  1.65910413e-07,  2.81770149e+02,
        4.26237784e+02,  6.13882764e+00, -1.87540846e+01,  7.30991956e+01,
        1.17231383e+02,  3.96252396e+00,  3.69159743e+02,  1.00513234e+02,
        2.65974299e+02]), 'time': datetime.datetime(2025, 1, 2, 21, 54), 'bg': 143.72334868844268, 'lbgi': 0.0, 'hbgi': 2.0899101615831595, 'risk': 2.0899101615831595}"
0.1,159.0526,-19.685318647961285,0.0,2.2785501685648892,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([ 1.14431463e-07,  4.05747954e-06,  1.56364444e-07,  2.82929756e+02,
        4.24778052e+02,  6.82457958e+00, -2.71925418e+00,  7.50006798e+01,
        1.16406525e+02,  4.43595338e+00,  4.08778687e+02,  1.16230226e+02,
        2.68753417e+02]), 'time': datetime.datetime(2025, 1, 2, 21, 57), 'bg': 145.28179099270778, 'lbgi': 0.0, 'hbgi': 2.2785501685648892, 'risk': 2.2785501685648892}"
0.1,157.58699,-18.57195825866399,0.0,2.4519551447881245,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.07641355e-07, 3.82400421e-06, 1.47367234e-07, 2.83432587e+02,
       4.22007812e+02, 7.64589844e+00, 1.41328151e+01, 7.72560113e+01,
       1.15637010e+02, 4.96490947e+00, 4.46079212e+02, 1.33294443e+02,
       2.71202232e+02]), 'time': datetime.datetime(2025, 1, 2, 22, 0), 'bg': 146.67217871687564, 'lbgi': 0.0, 'hbgi': 2.4519551447881245, 'risk': 2.4519551447881245}"
[0.],156.78891,-18.275522608892587,0.0,2.6040650259903257,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.01254157e-07, 3.60395168e-06, 1.38887267e-07, 2.83240680e+02,
       4.17887274e+02, 8.31155411e+00, 3.16860860e+01, 7.98642617e+01,
       1.14928768e+02, 5.49235539e+00, 4.19975570e+02, 1.50007232e+02,
       2.73262213e+02]), 'time': datetime.datetime(2025, 1, 2, 22, 3), 'bg': 147.86209202458056, 'lbgi': 0.0, 'hbgi': 2.6040650259903257, 'risk': 2.6040650259903257}"
0.1,156.4634,-18.183538764661456,0.0,2.729100919267941,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([9.52459612e-08, 3.39655099e-06, 1.30894834e-07, 2.82326615e+02,
       4.12462586e+02, 8.98360757e+00, 4.90784273e+01, 8.27409457e+01,
       1.14286408e+02, 5.94962156e+00, 4.56620876e+02, 1.66414912e+02,
       2.74879011e+02]), 'time': datetime.datetime(2025, 1, 2, 22, 6), 'bg': 148.8212501451031, 'lbgi': 0.0, 'hbgi': 2.729100919267941, 'risk': 2.729100919267941}"
0.1,156.41812,-18.2023781269024,0.0,2.8218341569493215,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([8.95942783e-08, 3.20107538e-06, 1.23361933e-07, 2.80680890e+02,
       4.05774629e+02, 9.79435557e+00, 6.69817550e+01, 8.59468840e+01,
       1.13714286e+02, 6.46886115e+00, 4.91121773e+02, 1.84002566e+02,
       2.76004502e+02]), 'time': datetime.datetime(2025, 1, 2, 22, 9), 'bg': 149.52233283995204, 'lbgi': 0.0, 'hbgi': 2.8218341569493215, 'risk': 2.8218341569493215}"
[0.],156.46426,-18.23894259611629,0.0,2.8778493317479765,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([8.42779536e-08, 3.01683985e-06, 1.16262166e-07, 2.78297134e+02,
       3.97811418e+02, 1.04490943e+01, 8.53416402e+01, 8.94822083e+01,
       1.13217591e+02, 6.98840398e+00, 4.62382332e+02, 2.01085810e+02,
       2.76597533e+02]), 'time': datetime.datetime(2025, 1, 2, 22, 12), 'bg': 149.94179095669816, 'lbgi': 0.0, 'hbgi': 2.8778493317479765, 'risk': 2.8778493317479765}"
[0.],156.41666,-18.201303332834346,0.0,2.8936446140700136,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([7.92770877e-08, 2.84319865e-06, 1.09570652e-07, 2.75175417e+02,
       3.88657782e+02, 1.08906579e+01, 1.02930742e+02, 9.32219741e+01,
       1.12800010e+02, 7.37894968e+00, 4.35324665e+02, 2.16184586e+02,
       2.76623131e+02]), 'time': datetime.datetime(2025, 1, 2, 22, 15), 'bg': 150.0595386187188, 'lbgi': 0.0, 'hbgi': 2.8936446140700136, 'risk': 2.8936446140700136}"
[0.],156.09381,-17.999373407687145,0.0,2.866806600654362,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([7.45729621e-08, 2.67954315e-06, 1.03263938e-07, 2.71340225e+02,
       3.78495637e+02, 1.12194232e+01, 1.19149868e+02, 9.70844602e+01,
       1.12463070e+02, 7.66434712e+00, 4.09850356e+02, 2.29449842e+02,
       2.76054217e+02]), 'time': datetime.datetime(2025, 1, 2, 22, 18), 'bg': 149.85933381970614, 'lbgi': 0.0, 'hbgi': 2.866806600654362, 'risk': 2.866806600654362}"
[0.],155.31903,-17.546285647608446,0.0,2.796332073252605,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([7.01479688e-08, 2.52529960e-06, 9.73199144e-08, 2.66842022e+02,
       3.67524942e+02, 1.14716612e+01, 1.33800839e+02, 1.01020269e+02,
       1.12207072e+02, 7.87882422e+00, 3.85866752e+02, 2.41022462e+02,
       2.74874763e+02]), 'time': datetime.datetime(2025, 1, 2, 22, 21), 'bg': 149.33037315665882, 'lbgi': 0.0, 'hbgi': 2.796332073252605, 'risk': 2.796332073252605}"
0.1,153.92201,-16.759873723950644,0.0,2.682882610112769,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([6.59855448e-08, 2.37992722e-06, 9.17177437e-08, 2.61749431e+02,
       3.55924954e+02, 1.18833908e+01, 1.47251087e+02, 1.05034401e+02,
       1.12031719e+02, 8.10123754e+00, 4.24508037e+02, 2.52573558e+02,
       2.73081701e+02]), 'time': datetime.datetime(2025, 1, 2, 22, 24), 'bg': 148.46861036730488, 'lbgi': 0.0, 'hbgi': 2.682882610112769, 'risk': 2.682882610112769}"
[0.],151.76645,-15.580786483817914,0.0,2.528851908922991,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([6.20701097e-08, 2.24291624e-06, 8.64377829e-08, 2.56132878e+02,
       3.43771853e+02, 1.22789043e+01, 1.60432816e+02, 1.09200967e+02,
       1.11937837e+02, 8.39208592e+00, 3.99666695e+02, 2.64032567e+02,
       2.70684553e+02]), 'time': datetime.datetime(2025, 1, 2, 22, 27), 'bg': 147.27701378127728, 'lbgi': 0.0, 'hbgi': 2.528851908922991, 'risk': 2.528851908922991}"
0.1,148.88452,-14.053624810861123,0.0,2.338186156557228,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([5.83870078e-08, 2.11378620e-06, 8.14615168e-08, 2.50052118e+02,
       3.31133228e+02, 1.27380574e+01, 1.73093024e+02, 1.13484793e+02,
       1.11926360e+02, 8.67160635e+00, 4.37500435e+02, 2.75432871e+02,
       2.67702156e+02]), 'time': datetime.datetime(2025, 1, 2, 22, 30), 'bg': 145.76426958718207, 'lbgi': 0.0, 'hbgi': 2.338186156557228, 'risk': 2.338186156557228}"
0.1,145.55634,-12.35315839908103,0.0,2.1161234904070665,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([5.49224529e-08, 1.99208417e-06, 7.67714933e-08, 2.43560051e+02,
       3.18045165e+02, 1.33664346e+01, 1.86173143e+02, 1.17970952e+02,
       1.11998697e+02, 9.04707611e+00, 4.73120222e+02, 2.88247290e+02,
       2.64159731e+02]), 'time': datetime.datetime(2025, 1, 2, 22, 33), 'bg': 143.94299773182428, 'lbgi': 0.0, 'hbgi': 2.1161234904070665, 'risk': 2.1161234904070665}"
[0.],142.11902,-10.649351275132974,0.0,1.8689751030452249,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([5.16634770e-08, 1.87738326e-06, 7.23512621e-08, 2.36693891e+02,
       3.04492850e+02, 1.38573146e+01, 1.99751135e+02, 1.22674127e+02,
       1.12157505e+02, 9.44245209e+00, 4.45434195e+02, 3.00779823e+02,
       2.60085882e+02]), 'time': datetime.datetime(2025, 1, 2, 22, 36), 'bg': 141.82824716256783, 'lbgi': 0.0, 'hbgi': 1.8689751030452249, 'risk': 1.8689751030452249}"
[0.],138.911,7.354342800223329,0.0,1.6039110175888118,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([4.85978815e-08, 1.76928108e-06, 6.81853173e-08, 2.29483931e+02,
       2.90553218e+02, 1.41475402e+01, 2.12666005e+02, 1.27479259e+02,
       1.12404212e+02, 9.72099214e+00, 4.19368298e+02, 3.11539396e+02,
       2.55509761e+02]), 'time': datetime.datetime(2025, 1, 2, 22, 39), 'bg': 139.43578754319043, 'lbgi': 0.0, 'hbgi': 1.6039110175888118, 'risk': 1.6039110175888118}"
[0.],136.21925,7.274558071535676,0.0,1.3289434066111039,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([4.57141916e-08, 1.66739834e-06, 6.42590436e-08, 2.21973892e+02,
       2.76390684e+02, 1.43343671e+01, 2.24351472e+02, 1.32312088e+02,
       1.12738298e+02, 9.90271909e+00, 3.94827724e+02, 3.20666519e+02,
       2.50461696e+02]), 'time': datetime.datetime(2025, 1, 2, 22, 42), 'bg': 136.78176172091167, 'lbgi': 0.0, 'hbgi': 1.3289434066111039, 'risk': 1.3289434066111039}"
0.1,134.02058,7.207862382131662,0.0,1.0530758790220813,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([4.30016134e-08, 1.57137754e-06, 6.05586647e-08, 2.14224040e+02,
       2.62171821e+02, 1.46700704e+01, 2.35028930e+02, 1.37169633e+02,
       1.13158383e+02, 1.00782959e+01, 4.32944630e+02, 3.29831837e+02,
       2.44975794e+02]), 'time': datetime.datetime(2025, 1, 2, 22, 45), 'bg': 133.88388959181106, 'lbgi': 0.0, 'hbgi': 1.0530758790220813, 'risk': 1.0530758790220813}"
0.1,131.82716,7.1918381130464475,0.0,0.7863737854909301,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([4.04499935e-08, 1.48088170e-06, 5.70711956e-08, 2.06297853e+02,
       2.47966379e+02, 1.52033071e+01, 2.45966169e+02, 1.42163823e+02,
       1.13664342e+02, 1.03743798e+01, 4.68831013e+02, 3.40503901e+02,
       2.39091162e+02]), 'time': datetime.datetime(2025, 1, 2, 22, 48), 'bg': 130.76249132956326, 'lbgi': 0.0, 'hbgi': 0.7863737854909301, 'risk': 0.7863737854909301}"
[0.],129.04973,7.219367419948696,0.0,0.5398379895010265,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([3.80497811e-08, 1.39559321e-06, 5.37843967e-08, 1.98244035e+02,
       2.33776110e+02, 1.56130059e+01, 2.57366878e+02, 1.47320733e+02,
       1.14257658e+02, 1.07056590e+01, 4.41395982e+02, 3.50982637e+02,
       2.32849865e+02]), 'time': datetime.datetime(2025, 1, 2, 22, 51), 'bg': 127.4399838817034, 'lbgi': 0.0, 'hbgi': 0.5398379895010265, 'risk': 0.5398379895010265}"
0,125.10012,7.263278508558023,0.0,0.3252061846110167,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([3.57919919e-08, 1.31521268e-06, 5.06867316e-08, 1.90102511e+02,
       2.19677814e+02, 1.58302105e+01, 2.68128290e+02, 1.52531784e+02,
       1.14938776e+02, 1.09288870e+01, 4.15566393e+02, 3.59773090e+02,
       2.26294053e+02]), 'time': datetime.datetime(2025, 1, 2, 22, 54), 'bg': 123.93928217827639, 'lbgi': 0.0, 'hbgi': 0.3252061846110167, 'risk': 0.3252061846110167}"
0,119.476494,7.265797140006098,0.0,0.15488759084588424,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([3.36681749e-08, 1.23945792e-06, 4.77673266e-08, 1.81922231e+02,
       2.05819125e+02, 1.59493770e+01, 2.77711876e+02, 1.57726995e+02,
       1.15706306e+02, 1.10606337e+01, 3.91248298e+02, 3.67012071e+02,
       2.19466133e+02]), 'time': datetime.datetime(2025, 1, 2, 22, 57), 'bg': 120.2832724286047, 'lbgi': 0.0, 'hbgi': 0.15488759084588424, 'risk': 0.15488759084588424}"
0,112.194984,7.124925428370698,0.0,0.041955981655515145,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([3.16703805e-08, 1.16806298e-06, 4.50159322e-08, 1.73763840e+02,
       1.92350530e+02, 1.60036446e+01, 2.85947839e+02, 1.62866258e+02,
       1.16557883e+02, 1.11313434e+01, 3.68353248e+02, 3.72827038e+02,
       2.12410684e+02]), 'time': datetime.datetime(2025, 1, 2, 23, 0), 'bg': 116.49567028962721, 'lbgi': 0.0, 'hbgi': 0.041955981655515145, 'risk': 0.041955981655515145}"
0,104.04935,6.787969048745947,0.0,1.9556205469754296e-05,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([2.97911307e-08, 1.10077714e-06, 4.24228881e-08, 1.65694360e+02,
       1.79402722e+02, 1.60095741e+01, 2.92811314e+02, 1.67922198e+02,
       1.17490559e+02, 1.11594026e+01, 3.46797970e+02, 3.77336697e+02,
       2.05175644e+02]), 'time': datetime.datetime(2025, 1, 2, 23, 3), 'bg': 112.60184795143088, 'lbgi': 0.0, 'hbgi': 1.9556205469754296e-05, 'risk': 1.9556205469754296e-05}"
0,96.00766,-12.655842144853636,0.0,0.04292939680975798,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([2.80233915e-08, 1.03736413e-06, 3.99790885e-08, 1.57781301e+02,
       1.67080342e+02, 1.59767686e+01, 2.98343431e+02, 1.72874408e+02,
       1.18500989e+02, 1.11552651e+01, 3.26504063e+02, 3.80651554e+02,
       1.97812295e+02]), 'time': datetime.datetime(2025, 1, 2, 23, 6), 'bg': 108.62903733127645, 'lbgi': 0.04292939680975798, 'hbgi': 0.0, 'risk': 0.04292939680975798}"
0,89.03965,-16.502264662467248,0.0,0.1843655195204374,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([2.63605459e-08, 9.77601206e-07, 3.76759512e-08, 1.50088007e+02,
       1.55461373e+02, 1.59114063e+01, 3.02615234e+02, 1.77706796e+02,
       1.19585551e+02, 1.11251849e+01, 3.07397713e+02, 3.82874444e+02,
       1.90374350e+02]), 'time': datetime.datetime(2025, 1, 2, 23, 9), 'bg': 104.60598284790836, 'lbgi': 0.1843655195204374, 'hbgi': 0.0, 'risk': 0.1843655195204374}"
0,83.98744,-19.06664766886721,0.0,0.437351331524248,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([2.47963699e-08, 9.21278464e-07, 3.55053866e-08, 1.42670478e+02,
       1.44598705e+02, 1.58178767e+01, 3.05710033e+02, 1.82406223e+02,
       1.20740411e+02, 1.10732392e+01, 2.89409428e+02, 3.84101018e+02,
       1.82916548e+02]), 'time': datetime.datetime(2025, 1, 2, 23, 12), 'bg': 100.56225177078805, 'lbgi': 0.437351331524248, 'hbgi': 0.0, 'risk': 0.437351331524248}"
0,80.92159,-20.33575478730929,0.0,0.8137422522833553,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([2.33250086e-08, 8.68198040e-07, 3.34597703e-08, 1.35575478e+02,
       1.34522588e+02, 1.56995867e+01, 3.07714647e+02, 1.86961764e+02,
       1.21961581e+02, 1.10023529e+01, 2.72473781e+02, 3.84420209e+02,
       1.75493055e+02]), 'time': datetime.datetime(2025, 1, 2, 23, 15), 'bg': 96.52739145196402, 'lbgi': 0.8137422522833553, 'hbgi': 0.0, 'risk': 0.8137422522833553}"
0,78.754234,-21.26397903904351,0.0,1.3237267060091908,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([2.19409546e-08, 8.18173443e-07, 3.15319158e-08, 1.28839645e+02,
       1.25243452e+02, 1.55593654e+01, 3.08715090e+02, 1.91364282e+02,
       1.23244957e+02, 1.09148135e+01, 2.56529173e+02, 3.83914662e+02,
       1.68155908e+02]), 'time': datetime.datetime(2025, 1, 2, 23, 18), 'bg': 92.53007203690166, 'lbgi': 1.3237267060091908, 'hbgi': 0.0, 'risk': 1.3237267060091908}"
0,76.1388,-22.798176340129565,0.0,1.9753710989133288,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([2.06390273e-08, 7.71028900e-07, 2.97150494e-08, 1.22489363e+02,
       1.16754912e+02, 1.53996707e+01, 3.08794459e+02, 1.95606153e+02,
       1.24586356e+02, 1.08125303e+01, 2.41517610e+02, 3.82661141e+02,
       1.60953651e+02]), 'time': datetime.datetime(2025, 1, 2, 23, 21), 'bg': 88.59730511733295, 'lbgi': 1.9753710989133288, 'hbgi': 0.0, 'risk': 1.9753710989133288}"
0,71.72665,-25.859566616425653,0.0,2.774234909925109,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.94143534e-08, 7.26598739e-07, 2.80027871e-08, 1.16541181e+02,
       1.09036823e+02, 1.52226974e+01, 3.08031955e+02, 1.99681085e+02,
       1.25981540e+02, 1.06971672e+01, 2.27384494e+02, 3.80730910e+02,
       1.53930213e+02]), 'time': datetime.datetime(2025, 1, 2, 23, 24), 'bg': 84.75379144788923, 'lbgi': 2.774234909925109, 'hbgi': 0.0, 'risk': 2.774234909925109}"
0,64.33615,-31.589617722861124,0.0,3.7230769525754726,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.82623490e-08, 6.84726809e-07, 2.63891115e-08, 1.11002624e+02,
       1.02058280e+02, 1.50304360e+01, 3.06502468e+02, 2.03583970e+02,
       1.27426245e+02, 1.05702129e+01, 2.14078419e+02, 3.78190090e+02,
       1.47124100e+02]), 'time': datetime.datetime(2025, 1, 2, 23, 27), 'bg': 81.02142396535487, 'lbgi': 3.7230769525754726, 'hbgi': 0.0, 'risk': 3.7230769525754726}"
0,53.800747,-41.00576400432575,0.0,4.821668552427656,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.71787019e-08, 6.45265935e-07, 2.48683509e-08, 1.05873269e+02,
       9.57804574e+01, 1.48247066e+01, 3.04276463e+02, 2.07310768e+02,
       1.28916200e+02, 1.04330186e+01, 2.01550988e+02, 3.75099997e+02,
       1.40567873e+02]), 'time': datetime.datetime(2025, 1, 2, 23, 30), 'bg': 77.41895350279549, 'lbgi': 4.821668552427656, 'hbgi': 0.0, 'risk': 4.821668552427656}"
0,43.48775,-50.430975695103726,0.0,6.0667234935935905,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.61593560e-08, 6.08077401e-07, 2.34351599e-08, 1.01145957e+02,
       9.01591950e+01, 1.46071808e+01, 3.01420015e+02, 2.10858404e+02,
       1.30447149e+02, 1.02868202e+01, 1.89756637e+02, 3.71517452e+02,
       1.34287916e+02]), 'time': datetime.datetime(2025, 1, 2, 23, 33), 'bg': 73.96181150006632, 'lbgi': 6.0667234935935905, 'hbgi': 0.0, 'risk': 6.0667234935935905}"
0,39.0,-47.88093676792755,0.0,7.4519481323656755,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.52004959e-08, 5.73030463e-07, 2.20845003e-08, 9.68080689e+01,
       8.51472596e+01, 1.43793963e+01, 2.97994921e+02, 2.14224683e+02,
       1.32014866e+02, 1.01327529e+01, 1.78652467e+02, 3.67495079e+02,
       1.28304451e+02]), 'time': datetime.datetime(2025, 1, 2, 23, 36), 'bg': 70.66207508369374, 'lbgi': 7.4519481323656755, 'hbgi': 0.0, 'risk': 7.4519481323656755}"
0,39.0,-40.5,0.0,8.968208340561285,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.42985324e-08, 5.40001896e-07, 2.08116233e-08, 9.28427701e+01,
       8.06962368e+01, 1.41427686e+01, 2.94058866e+02, 2.17408202e+02,
       1.33615171e+02, 9.97186091e+00, 1.68198090e+02, 3.63081582e+02,
       1.22631764e+02]), 'time': datetime.datetime(2025, 1, 2, 23, 39), 'bg': 67.52855414322838, 'lbgi': 8.968208340561285, 'hbgi': 0.0, 'risk': 8.968208340561285}"
0,39.0,-40.5,0.0,10.603803373179101,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.34500893e-08, 5.08875556e-07, 1.96120532e-08, 8.92301853e+01,
       7.67580437e+01, 1.38986002e+01, 2.89665598e+02, 2.20408277e+02,
       1.35243947e+02, 9.80510518e+00, 1.58355482e+02, 3.58322001e+02,
       1.17278606e+02]), 'time': datetime.datetime(2025, 1, 2, 23, 42), 'bg': 64.56697686739415, 'lbgi': 10.603803373179101, 'hbgi': 0.0, 'risk': 10.603803373179101}"
0,39.0,-40.5,0.0,12.344830856905771,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.26519910e-08, 4.79541979e-07, 1.84815718e-08, 8.59484481e+01,
       7.32860775e+01, 1.36480894e+01, 2.84865121e+02, 2.23224876e+02,
       1.36897146e+02, 9.63336982e+00, 1.49088843e+02, 3.53257958e+02,
       1.12248701e+02]), 'time': datetime.datetime(2025, 1, 2, 23, 45), 'bg': 61.78024918770517, 'lbgi': 12.344830856905771, 'hbgi': 0.0, 'risk': 12.344830856905771}"
0,39.0,-40.5,0.0,14.175622336282474,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.19012501e-08, 4.51897993e-07, 1.74162031e-08, 8.29746085e+01,
       7.02360350e+01, 1.33923370e+01, 2.79703887e+02, 2.25858553e+02,
       1.38570803e+02, 9.45746771e+00, 1.40364469e+02, 3.47927884e+02,
       1.07541342e+02]), 'time': datetime.datetime(2025, 1, 2, 23, 48), 'bg': 59.16876431011964, 'lbgi': 14.175622336282474, 'hbgi': 0.0, 'risk': 14.175622336282474}"
0,39.0,-40.5,0.0,16.079225561646695,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.11950564e-08, 4.25846359e-07, 1.64122000e-08, 8.02853886e+01,
       6.75664494e+01, 1.31323536e+01, 2.74224990e+02, 2.28310389e+02,
       1.40261045e+02, 9.27814555e+00, 1.32150628e+02, 3.42367231e+02,
       1.03152027e+02]), 'time': datetime.datetime(2025, 1, 2, 23, 51), 'bg': 56.73074057967342, 'lbgi': 16.079225561646695, 'hbgi': 0.0, 'risk': 16.079225561646695}"
0,39.0,-40.5,0.0,18.037908183841395,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([1.05307667e-08, 4.01295428e-07, 1.54660306e-08, 7.78577852e+01,
       6.52389970e+01, 1.28690656e+01, 2.68468355e+02, 2.30581938e+02,
       1.41964098e+02, 9.09608846e+00, 1.24417443e+02, 3.36608674e+02,
       9.90730965e+01]), 'time': datetime.datetime(2025, 1, 2, 23, 54), 'bg': 54.46256888825161, 'lbgi': 18.037908183841395, 'hbgi': 0.0, 'risk': 18.037908183841395}"
0,39.0,-40.5,0.0,20.03365779779319,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([9.90589453e-09, 3.78158824e-07, 1.45743663e-08, 7.56695311e+01,
       6.32186233e+01, 1.26033213e+01, 2.62470923e+02, 2.32675177e+02,
       1.43676294e+02, 8.91192430e+00, 1.17136789e+02, 3.30682299e+02,
       9.52943582e+01]), 'time': datetime.datetime(2025, 1, 2, 23, 57), 'bg': 52.35915428838296, 'lbgi': 20.03365779779319, 'hbgi': 0.0, 'risk': 20.03365779779319}"
0,39.0,-40.5,0.0,22.048655246327236,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([9.31810084e-09, 3.56355137e-07, 1.37340698e-08, 7.36994302e+01,
       6.14735352e+01, 1.23358960e+01, 2.56266825e+02, 2.34592459e+02,
       1.45394075e+02, 8.72622759e+00, 1.10282184e+02, 3.24615775e+02,
       9.18036675e+01]), 'time': datetime.datetime(2025, 1, 3, 0, 0), 'bg': 50.41424005482686, 'lbgi': 22.048655246327236, 'hbgi': 0.0, 'risk': 22.048655246327236}"
0,39.0,-40.5,0.0,24.065701501225508,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([8.76518551e-09, 3.35807637e-07, 1.29421843e-08, 7.19275832e+01,
       5.99750979e+01, 1.20674975e+01, 2.49887561e+02, 2.36336469e+02,
       1.47114001e+02, 8.53952329e+00, 1.03828696e+02, 3.18434521e+02,
       8.85874612e+01]), 'time': datetime.datetime(2025, 1, 3, 0, 3), 'bg': 48.620705856138684, 'lbgi': 24.065701501225508, 'hbgi': 0.0, 'risk': 24.065701501225508}"
0,39.0,-40.5,0.0,26.06858290475792,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([8.24507895e-09, 3.16444010e-07, 1.21959229e-08, 7.03355238e+01,
       5.86976690e+01, 1.17987704e+01, 2.43362156e+02, 2.37910188e+02,
       1.48832751e+02, 8.35229023e+00, 9.77528536e+01, 3.12161861e+02,
       8.56312289e+01]), 'time': datetime.datetime(2025, 1, 3, 0, 6), 'bg': 46.97083476245748, 'lbgi': 26.06858290475792, 'hbgi': 0.0, 'risk': 26.06858290475792}"
0,39.0,-40.5,0.0,28.04236463127108,"{'sample_time': 3.0, 'patient_name': 'child#002', 'meal': 0.0, 'patient_state': array([7.75583435e-09, 2.98196100e-07, 1.14926592e-08, 6.89062824e+01,
       5.76183944e+01, 1.15303010e+01, 2.36717320e+02, 2.39316850e+02,
       1.50547127e+02, 8.16496438e+00, 9.20325567e+01, 3.05819167e+02,
       8.29199217e+01]), 'time': datetime.datetime(2025, 1, 3, 0, 9), 'bg': 45.45654640882469, 'lbgi': 28.04236463127108, 'hbgi': 0.0, 'risk': 28.04236463127108}"
